"device_id","timestamp","sensor_type","value","unit"
"energy_sensor_001","2024-11-13T00:58:59.053767+00:00","energy","4.65","kWh"
"energy_sensor_001","2024-11-13T00:58:50.748035+00:00","energy","2.13","kWh"
"energy_sensor_001","2024-11-13T00:58:56.319669+00:00","energy","4.24","kWh"
"temp_sensor_001","2024-11-13T00:59:01.776483+00:00","temperature","18.02","Celsius"
"energy_sensor_001","2024-11-13T00:59:04.312865+00:00","energy","3.1","kWh"
"energy_sensor_001","2024-11-13T00:59:09.519472+00:00","energy","4.69","kWh"
"energy_sensor_001","2024-11-13T00:59:01.684986+00:00","energy","1.41","kWh"
"energy_sensor_001","2024-11-13T00:59:06.915729+00:00","energy","4.08","kWh"
"energy_sensor_001","2024-11-13T00:59:12.111968+00:00","energy","1.73","kWh"
"temp_sensor_001","2024-11-13T00:59:07.312588+00:00","temperature","19.3","Celsius"
"temp_sensor_001","2024-11-13T00:59:12.343413+00:00","temperature","21.63","Celsius"
"humidity_sensor_001","2024-11-13T00:59:01.691536+00:00","humidity","55.23","Percent"
"humidity_sensor_001","2024-11-13T00:59:06.921271+00:00","humidity","64.14","Percent"
"humidity_sensor_001","2024-11-13T00:59:04.273329+00:00","humidity","63.66","Percent"
"humidity_sensor_001","2024-11-13T00:59:09.546708+00:00","humidity","40.03","Percent"
"temp_sensor_001","2024-11-13T00:59:09.783736+00:00","temperature","18.25","Celsius"
"temp_sensor_001","2024-11-13T00:59:15.980323+00:00","temperature","20.76","Celsius"
"energy_sensor_001","2024-11-13T00:59:14.972967+00:00","energy","3.4","kWh"
"energy_sensor_001","2024-11-13T00:59:20.658595+00:00","energy","2.33","kWh"
"energy_sensor_001","2024-11-13T00:59:17.849603+00:00","energy","1.98","kWh"
"energy_sensor_001","2024-11-13T00:59:23.140377+00:00","energy","1.8","kWh"
"temp_sensor_001","2024-11-13T00:59:29.661620+00:00","temperature","24.15","Celsius"
"humidity_sensor_001","2024-11-13T00:59:12.189471+00:00","humidity","58.54","Percent"
"humidity_sensor_001","2024-11-13T00:59:17.830129+00:00","humidity","52.7","Percent"
"humidity_sensor_001","2024-11-13T00:59:14.997813+00:00","humidity","56.2","Percent"
"humidity_sensor_001","2024-11-13T00:59:20.699390+00:00","humidity","43.02","Percent"
"temp_sensor_001","2024-11-13T00:59:21.501784+00:00","temperature","19.27","Celsius"
"temp_sensor_001","2024-11-13T00:59:27.258548+00:00","temperature","23.57","Celsius"
"temp_sensor_001","2024-11-13T00:59:18.296379+00:00","temperature","23.26","Celsius"
"temp_sensor_001","2024-11-13T00:59:23.842241+00:00","temperature","19.39","Celsius"
"humidity_sensor_001","2024-11-13T00:59:23.181159+00:00","humidity","61.07","Percent"
"humidity_sensor_001","2024-11-13T00:59:28.721091+00:00","humidity","63.64","Percent"
"humidity_sensor_001","2024-11-13T00:59:26.381356+00:00","humidity","66.41","Percent"
"humidity_sensor_001","2024-11-13T00:59:32.043456+00:00","humidity","33.81","Percent"
"temp_sensor_001","2024-11-13T00:59:32.296107+00:00","temperature","23.34","Celsius"
"temp_sensor_001","2024-11-13T00:59:37.865959+00:00","temperature","23.72","Celsius"
"temp_sensor_001","2024-11-13T00:59:35.385388+00:00","temperature","22.59","Celsius"
"energy_sensor_001","2024-11-13T00:59:25.765449+00:00","energy","3.07","kWh"
"energy_sensor_001","2024-11-13T00:59:31.518258+00:00","energy","3.65","kWh"
"energy_sensor_001","2024-11-13T00:59:36.756638+00:00","energy","3.85","kWh"
"energy_sensor_001","2024-11-13T00:59:28.162635+00:00","energy","1.6","kWh"
"energy_sensor_001","2024-11-13T00:59:34.315810+00:00","energy","2.12","kWh"
"temp_sensor_001","2024-11-13T00:59:40.469150+00:00","temperature","22.82","Celsius"
"humidity_sensor_001","2024-11-13T00:59:38.058956+00:00","humidity","31.74","Percent"
"humidity_sensor_001","2024-11-13T00:59:43.605279+00:00","humidity","55.95","Percent"
"humidity_sensor_001","2024-11-13T00:59:34.902740+00:00","humidity","45.16","Percent"
"humidity_sensor_001","2024-11-13T00:59:40.635770+00:00","humidity","42.85","Percent"
"humidity_sensor_001","2024-11-13T00:59:46.077095+00:00","humidity","51.17","Percent"
"temp_sensor_001","2024-11-13T00:59:43.506527+00:00","temperature","24.39","Celsius"
"temp_sensor_001","2024-11-13T00:59:49.341946+00:00","temperature","22.75","Celsius"
"temp_sensor_001","2024-11-13T00:59:46.645099+00:00","temperature","19.82","Celsius"
"energy_sensor_001","2024-11-13T00:59:41.578707+00:00","energy","3.97","kWh"
"energy_sensor_001","2024-11-13T00:59:46.720263+00:00","energy","2.97","kWh"
"energy_sensor_001","2024-11-13T00:59:39.160262+00:00","energy","2.58","kWh"
"energy_sensor_001","2024-11-13T00:59:44.387848+00:00","energy","3.41","kWh"
"energy_sensor_001","2024-11-13T00:59:49.330484+00:00","energy","2.53","kWh"
"energy_sensor_001","2024-11-13T00:59:55.365745+00:00","energy","1.29","kWh"
"energy_sensor_001","2024-11-13T00:59:52.098199+00:00","energy","3.11","kWh"
"energy_sensor_001","2024-11-13T00:59:58.071196+00:00","energy","1.48","kWh"
"temp_sensor_001","2024-11-13T00:59:55.363232+00:00","temperature","23.17","Celsius"
"temp_sensor_001","2024-11-13T01:00:01.738372+00:00","temperature","19.62","Celsius"
"humidity_sensor_001","2024-11-13T00:59:48.864503+00:00","humidity","30.81","Percent"
"humidity_sensor_001","2024-11-13T00:59:54.882032+00:00","humidity","34.35","Percent"
"humidity_sensor_001","2024-11-13T00:59:51.325053+00:00","humidity","67.05","Percent"
"humidity_sensor_001","2024-11-13T00:59:57.422742+00:00","humidity","57.44","Percent"
"temp_sensor_001","2024-11-13T00:59:51.999343+00:00","temperature","22.33","Celsius"
"temp_sensor_001","2024-11-13T00:59:57.984649+00:00","temperature","24.97","Celsius"
"temp_sensor_001","2024-11-13T01:00:04.234254+00:00","temperature","20.39","Celsius"
"humidity_sensor_001","2024-11-13T00:59:59.864205+00:00","humidity","30.81","Percent"
"humidity_sensor_001","2024-11-13T01:00:06.366255+00:00","humidity","53.63","Percent"
"humidity_sensor_001","2024-11-13T01:00:03.556340+00:00","humidity","31.4","Percent"
"temp_sensor_001","2024-11-13T01:00:09.243028+00:00","temperature","23.68","Celsius"
"temp_sensor_001","2024-11-13T01:00:15.050015+00:00","temperature","23.33","Celsius"
"temp_sensor_001","2024-11-13T01:00:06.713816+00:00","temperature","24.69","Celsius"
"energy_sensor_001","2024-11-13T01:00:03.883942+00:00","energy","4.76","kWh"
"energy_sensor_001","2024-11-13T01:00:09.375647+00:00","energy","1.01","kWh"
"energy_sensor_001","2024-11-13T01:00:01.374979+00:00","energy","4.97","kWh"
"energy_sensor_001","2024-11-13T01:00:06.520500+00:00","energy","0.7","kWh"
"temp_sensor_001","2024-11-13T01:00:11.980238+00:00","temperature","19.63","Celsius"
"energy_sensor_001","2024-11-13T01:00:15.114661+00:00","energy","1.69","kWh"
"energy_sensor_001","2024-11-13T01:00:21.017251+00:00","energy","3.86","kWh"
"energy_sensor_001","2024-11-13T01:00:12.172886+00:00","energy","3.84","kWh"
"energy_sensor_001","2024-11-13T01:00:17.961780+00:00","energy","0.94","kWh"
"temp_sensor_001","2024-11-13T01:00:21.560826+00:00","temperature","22.64","Celsius"
"temp_sensor_001","2024-11-13T01:00:26.864594+00:00","temperature","19.64","Celsius"
"humidity_sensor_001","2024-11-13T01:00:09.023048+00:00","humidity","63.49","Percent"
"humidity_sensor_001","2024-11-13T01:00:14.939027+00:00","humidity","40.49","Percent"
"humidity_sensor_001","2024-11-13T01:00:11.794901+00:00","humidity","47.29","Percent"
"humidity_sensor_001","2024-11-13T01:00:17.829182+00:00","humidity","59.02","Percent"
"temp_sensor_001","2024-11-13T01:00:17.967195+00:00","temperature","19.12","Celsius"
"temp_sensor_001","2024-11-13T01:00:24.270152+00:00","temperature","19.9","Celsius"
"energy_sensor_001","2024-11-13T01:00:24.119319+00:00","energy","4","kWh"
"energy_sensor_001","2024-11-13T01:00:29.446649+00:00","energy","3.6","kWh"
"energy_sensor_001","2024-11-13T01:00:26.876487+00:00","energy","0.84","kWh"
"energy_sensor_001","2024-11-13T01:00:32.307195+00:00","energy","1.95","kWh"
"humidity_sensor_001","2024-11-13T01:00:21.114363+00:00","humidity","59.82","Percent"
"humidity_sensor_001","2024-11-13T01:00:26.892221+00:00","humidity","43.6","Percent"
"humidity_sensor_001","2024-11-13T01:00:24.112508+00:00","humidity","33.68","Percent"
"humidity_sensor_001","2024-11-13T01:00:29.439281+00:00","humidity","37.17","Percent"
"temp_sensor_001","2024-11-13T01:00:32.687770+00:00","temperature","24.96","Celsius"
"temp_sensor_001","2024-11-13T01:00:39.053019+00:00","temperature","22.37","Celsius"
"temp_sensor_001","2024-11-13T01:00:30.009295+00:00","temperature","19.05","Celsius"
"temp_sensor_001","2024-11-13T01:00:35.896496+00:00","temperature","24.37","Celsius"
"energy_sensor_001","2024-11-13T01:00:35.751708+00:00","energy","3.22","kWh"
"energy_sensor_001","2024-11-13T01:00:41.243269+00:00","energy","3.97","kWh"
"energy_sensor_001","2024-11-13T01:00:38.583156+00:00","energy","1.53","kWh"
"humidity_sensor_001","2024-11-13T01:00:32.329399+00:00","humidity","49.68","Percent"
"humidity_sensor_001","2024-11-13T01:00:38.568127+00:00","humidity","35.63","Percent"
"humidity_sensor_001","2024-11-13T01:00:35.758586+00:00","humidity","53.24","Percent"
"temp_sensor_001","2024-11-13T01:00:41.602484+00:00","temperature","18.38","Celsius"
"energy_sensor_001","2024-11-13T01:01:03.757200+00:00","energy","0.51","kWh"
"energy_sensor_001","2024-11-13T01:01:18.443913+00:00","energy","2.17","kWh"
"temp_sensor_001","2024-11-13T01:01:21.884397+00:00","temperature","21.61","Celsius"
"humidity_sensor_001","2024-11-13T01:00:41.675155+00:00","humidity","47.34","Percent"
"temp_sensor_001","2024-11-13T01:01:19.187673+00:00","temperature","20.75","Celsius"
"temp_sensor_001","2024-11-13T01:01:24.574309+00:00","temperature","19.45","Celsius"
"temp_sensor_001","2024-11-13T01:01:03.776401+00:00","temperature","18.47","Celsius"
"humidity_sensor_001","2024-11-13T01:01:18.429058+00:00","humidity","63.71","Percent"
"humidity_sensor_001","2024-11-13T01:01:24.447208+00:00","humidity","45.59","Percent"
"humidity_sensor_001","2024-11-13T01:01:21.490318+00:00","humidity","59.42","Percent"
"humidity_sensor_001","2024-11-13T01:01:27.057669+00:00","humidity","44.68","Percent"
"temp_sensor_001","2024-11-13T01:01:29.761981+00:00","temperature","24.88","Celsius"
"temp_sensor_001","2024-11-13T01:01:36.021569+00:00","temperature","22.47","Celsius"
"temp_sensor_001","2024-11-13T01:01:27.106659+00:00","temperature","22.23","Celsius"
"temp_sensor_001","2024-11-13T01:01:33.521525+00:00","temperature","22.99","Celsius"
"energy_sensor_001","2024-11-13T01:01:21.484221+00:00","energy","1.76","kWh"
"energy_sensor_001","2024-11-13T01:01:27.053055+00:00","energy","4.09","kWh"
"energy_sensor_001","2024-11-13T01:01:24.404369+00:00","energy","3.82","kWh"
"energy_sensor_001","2024-11-13T01:01:29.788432+00:00","energy","2.19","kWh"
"energy_sensor_001","2024-11-13T01:01:33.274518+00:00","energy","4.54","kWh"
"energy_sensor_001","2024-11-13T01:01:38.748815+00:00","energy","1.81","kWh"
"energy_sensor_001","2024-11-13T01:01:36.222981+00:00","energy","0.61","kWh"
"energy_sensor_001","2024-11-13T01:01:41.082348+00:00","energy","5","kWh"
"temp_sensor_001","2024-11-13T01:01:38.351054+00:00","temperature","20.08","Celsius"
"temp_sensor_001","2024-11-13T01:01:43.549932+00:00","temperature","23.78","Celsius"
"humidity_sensor_001","2024-11-13T01:01:29.775790+00:00","humidity","65.22","Percent"
"humidity_sensor_001","2024-11-13T01:01:35.191356+00:00","humidity","62.06","Percent"
"humidity_sensor_001","2024-11-13T01:01:32.723411+00:00","humidity","47.7","Percent"
"humidity_sensor_001","2024-11-13T01:01:37.657985+00:00","humidity","35.55","Percent"
"temp_sensor_001","2024-11-13T01:01:40.731096+00:00","temperature","20.27","Celsius"
"temp_sensor_001","2024-11-13T01:01:46.753630+00:00","temperature","20.85","Celsius"
"energy_sensor_001","2024-11-13T01:01:46.468515+00:00","energy","3.75","kWh"
"energy_sensor_001","2024-11-13T01:01:51.560134+00:00","energy","0.99","kWh"
"energy_sensor_001","2024-11-13T01:01:43.761329+00:00","energy","3.08","kWh"
"energy_sensor_001","2024-11-13T01:01:49.020447+00:00","energy","1.57","kWh"
"humidity_sensor_001","2024-11-13T01:01:43.506155+00:00","humidity","36.67","Percent"
"humidity_sensor_001","2024-11-13T01:01:48.759405+00:00","humidity","61.63","Percent"
"humidity_sensor_001","2024-11-13T01:01:40.804945+00:00","humidity","40.48","Percent"
"humidity_sensor_001","2024-11-13T01:01:46.160425+00:00","humidity","51.29","Percent"
"humidity_sensor_001","2024-11-13T01:01:51.408400+00:00","humidity","32.09","Percent"
"temp_sensor_001","2024-11-13T01:01:49.187317+00:00","temperature","21.57","Celsius"
"temp_sensor_001","2024-11-13T01:01:54.135541+00:00","temperature","24.35","Celsius"
"temp_sensor_001","2024-11-13T01:01:51.741084+00:00","temperature","20.97","Celsius"
"temp_sensor_001","2024-11-13T01:01:57.366782+00:00","temperature","20.3","Celsius"
"energy_sensor_001","2024-11-13T01:01:56.875154+00:00","energy","0.85","kWh"
"energy_sensor_001","2024-11-13T01:02:02.468429+00:00","energy","1.84","kWh"
"energy_sensor_001","2024-11-13T01:01:54.044894+00:00","energy","3.53","kWh"
"energy_sensor_001","2024-11-13T01:01:59.380931+00:00","energy","1.77","kWh"
"energy_sensor_001","2024-11-13T01:02:05.125795+00:00","energy","2.57","kWh"
"temp_sensor_001","2024-11-13T01:02:00.261920+00:00","temperature","24.7","Celsius"
"temp_sensor_001","2024-11-13T01:02:05.165755+00:00","temperature","20.37","Celsius"
"humidity_sensor_001","2024-11-13T01:01:53.896602+00:00","humidity","45.48","Percent"
"humidity_sensor_001","2024-11-13T01:01:59.311844+00:00","humidity","53.33","Percent"
"humidity_sensor_001","2024-11-13T01:01:56.748273+00:00","humidity","68.22","Percent"
"humidity_sensor_001","2024-11-13T01:02:02.441665+00:00","humidity","46.43","Percent"
"temp_sensor_001","2024-11-13T01:02:02.569233+00:00","temperature","23.77","Celsius"
"temp_sensor_001","2024-11-13T01:02:07.801666+00:00","temperature","20.7","Celsius"
"humidity_sensor_001","2024-11-13T01:02:07.726163+00:00","humidity","46.41","Percent"
"humidity_sensor_001","2024-11-13T01:02:13.415845+00:00","humidity","33.29","Percent"
"humidity_sensor_001","2024-11-13T01:02:05.104363+00:00","humidity","59.47","Percent"
"humidity_sensor_001","2024-11-13T01:02:10.918668+00:00","humidity","54.33","Percent"
"temp_sensor_001","2024-11-13T01:02:10.556807+00:00","temperature","18.38","Celsius"
"temp_sensor_001","2024-11-13T01:02:16.046859+00:00","temperature","20.74","Celsius"
"temp_sensor_001","2024-11-13T01:02:13.295728+00:00","temperature","23.7","Celsius"
"temp_sensor_001","2024-11-13T01:02:18.860047+00:00","temperature","23.27","Celsius"
"energy_sensor_001","2024-11-13T01:02:10.562481+00:00","energy","3.29","kWh"
"energy_sensor_001","2024-11-13T01:02:16.533479+00:00","energy","1.17","kWh"
"energy_sensor_001","2024-11-13T01:02:07.750798+00:00","energy","0.79","kWh"
"energy_sensor_001","2024-11-13T01:02:13.373524+00:00","energy","1.63","kWh"
"energy_sensor_001","2024-11-13T01:02:19.533993+00:00","energy","1.58","kWh"
"energy_sensor_001","2024-11-13T01:02:25.055156+00:00","energy","4.75","kWh"
"energy_sensor_001","2024-11-13T01:02:22.139921+00:00","energy","3.48","kWh"
"energy_sensor_001","2024-11-13T01:02:27.673389+00:00","energy","0.91","kWh"
"temp_sensor_001","2024-11-13T01:02:32.772854+00:00","temperature","19.01","Celsius"
"humidity_sensor_001","2024-11-13T01:02:18.993509+00:00","humidity","56","Percent"
"humidity_sensor_001","2024-11-13T01:02:23.796219+00:00","humidity","46.05","Percent"
"humidity_sensor_001","2024-11-13T01:02:16.123422+00:00","humidity","51.77","Percent"
"humidity_sensor_001","2024-11-13T01:02:21.434755+00:00","humidity","33.23","Percent"
"humidity_sensor_001","2024-11-13T01:02:26.210975+00:00","humidity","37.84","Percent"
"temp_sensor_001","2024-11-13T01:02:24.958715+00:00","temperature","21.48","Celsius"
"temp_sensor_001","2024-11-13T01:02:30.189879+00:00","temperature","22.74","Celsius"
"temp_sensor_001","2024-11-13T01:02:22.417050+00:00","temperature","22.33","Celsius"
"temp_sensor_001","2024-11-13T01:02:27.628592+00:00","temperature","19.28","Celsius"
"energy_sensor_001","2024-11-13T01:02:30.254151+00:00","energy","2.17","kWh"
"energy_sensor_001","2024-11-13T01:02:35.413045+00:00","energy","4.08","kWh"
"energy_sensor_001","2024-11-13T01:02:32.827084+00:00","energy","2.75","kWh"
"energy_sensor_001","2024-11-13T01:02:38.011754+00:00","energy","1.04","kWh"
"humidity_sensor_001","2024-11-13T01:02:28.541153+00:00","humidity","45.57","Percent"
"humidity_sensor_001","2024-11-13T01:02:33.289978+00:00","humidity","45","Percent"
"humidity_sensor_001","2024-11-13T01:02:30.828393+00:00","humidity","38.3","Percent"
"humidity_sensor_001","2024-11-13T01:02:35.727655+00:00","humidity","65.28","Percent"
"temp_sensor_001","2024-11-13T01:02:35.388332+00:00","temperature","19.89","Celsius"
"temp_sensor_001","2024-11-13T01:02:40.943562+00:00","temperature","22.04","Celsius"
"temp_sensor_001","2024-11-13T01:02:37.985081+00:00","temperature","22.4","Celsius"
"temp_sensor_001","2024-11-13T01:02:43.641873+00:00","temperature","20.98","Celsius"
"energy_sensor_001","2024-11-13T01:02:40.981752+00:00","energy","2.61","kWh"
"energy_sensor_001","2024-11-13T01:02:46.422383+00:00","energy","3.91","kWh"
"energy_sensor_001","2024-11-13T01:02:44.026628+00:00","energy","2.8","kWh"
"humidity_sensor_001","2024-11-13T01:02:41.094902+00:00","humidity","44.25","Percent"
"humidity_sensor_001","2024-11-13T01:02:46.261903+00:00","humidity","67.01","Percent"
"humidity_sensor_001","2024-11-13T01:02:38.187948+00:00","humidity","46.79","Percent"
"humidity_sensor_001","2024-11-13T01:02:43.681240+00:00","humidity","53.35","Percent"
"temp_sensor_001","2024-11-13T01:02:46.241437+00:00","temperature","20.53","Celsius"
"humidity_sensor_001","2024-11-13T01:02:48.878827+00:00","humidity","45.27","Percent"
"humidity_sensor_001","2024-11-13T01:03:01.478752+00:00","humidity","43.71","Percent"
"humidity_sensor_001","2024-11-13T01:02:58.657399+00:00","humidity","31.33","Percent"
"temp_sensor_001","2024-11-13T01:02:48.855898+00:00","temperature","18.76","Celsius"
